"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"C.C. Sabathia",36,"SP","Vet",2.5e+07,0,0,2.5e+07,2.5e+07,11.92,"23,000,000"
"Masahiro Tanaka",28,"SP","Pre-Arb",2.2e+07,0,0,2.2e+07,2.2e+07,10.49,"22,142,857"
"Jacoby Ellsbury",33,"CF","Vet",21142857,0,0,21142857,21142857,10.08,"21,857,143"
"Aroldis Chapman",29,"RP/CL","Vet",1.5e+07,2200000,0,17200000,17200000,8.2,"17,200,000"
"Chase Headley",33,"3B","Vet",1.3e+07,0,1e+06,1.4e+07,1.4e+07,6.68,"13,000,000"
"Matt Holliday",37,"DH","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,6.2,"13,000,000"
"Brett Gardner",33,"LF","Vet",1.2e+07,5e+05,0,12500000,12500000,5.96,"13,000,000"
"Starlin Castro",27,"2B","Vet",9e+06,857142,0,9857142,9857142,4.7,"8,571,429"
"Didi Gregorius",27,"SS","Arb 2",5100000,0,0,5100000,5100000,2.43,"5,100,000"
"Todd Frazier",31,"3B","Arb 3",1.2e+07,0,0,1.2e+07,4983624,2.38,"12,000,000"
"David Robertson",32,"RP","Vet",1.2e+07,0,0,1.2e+07,4983624,2.38,"11,500,000"
"Dellin Betances",29,"RP","Arb 1",3e+06,0,0,3e+06,3e+06,1.43,"3,000,000"
"Adam Warren",29,"RP","Arb 2",2290000,0,0,2290000,2290000,1.09,"2,290,000"
"Aaron Hicks",27,"RF","Arb 1",1350000,0,0,1350000,1350000,0.64,"1,350,000"
"Sonny Gray",27,"SP","Arb 1",3575000,0,0,3575000,1230768,0.59,"3,575,000"
"Austin Romine",28,"C","Arb 1",805000,0,0,805000,805000,0.38,"805,000"
"Ronald Torreyes",24,"2B","Pre-Arb",561900,0,0,561900,561900,0.27,"561,900"
"Gary Sanchez",24,"C","Pre-Arb",557900,0,0,557900,557900,0.27,"557,900"
"Luis Severino",23,"SP","Pre-Arb",550975,0,0,550975,550975,0.26,"550,975"
"Greg Bird",24,"1B","Pre-Arb",545500,0,0,545500,545500,0.26,"545,500"
"Aaron Judge",25,"RF","Pre-Arb",544500,0,0,544500,544500,0.26,"544,500"
"Chasen Shreve",26,"RP","Pre-Arb",552425,0,0,552425,455869,0.22,"552,425"
"Jordan Montgomery",24,"SP","Pre-Arb",535000,0,0,535000,435527,0.21,"535,000"
"Chad Green",26,"RP","Pre-Arb",535000,0,0,535000,417989,0.2,"535,000"
"Jonathan Holder",25,"RP","Pre-Arb",536875,0,0,536875,325674,0.16,"536,875"
"Bryan Mitchell",26,"SP","Pre-Arb",550625,0,0,550625,273819,0.13,"550,625"
"Clint Frazier",22,"OF","Pre-Arb",535000,0,0,535000,271839,0.13,"535,000"
"Tyler Wade",22,"1B","Pre-Arb",535000,0,0,535000,236763,0.11,"535,000"
"Tommy Kahnle",27,"RP","Pre-Arb",535000,0,0,535000,222148,0.11,"535,000"
"Jaime Garcia",30,"SP","Vet",1.2e+07,0,0,1.2e+07,187072,0.09,"6,875,000"
"Caleb Smith",24,"SP","Pre-Arb",535000,0,0,535000,175380,0.08,"535,000"
"Giovanny Gallegos",25,"RP","Pre-Arb",535000,0,0,535000,172457,0.08,"535,000"
"Ben Heller",25,"P","Pre-Arb",535000,0,0,535000,119843,0.06,"535,000"
"Domingo German",24,"RP","Pre-Arb",535000,0,0,535000,102305,0.05,"535,000"
"Erik Kratz",37,"C","",535000,0,0,535000,93536,0.04,"535,000"
"Tyler Austin",25,"1B","Pre-Arb",544000,0,0,544000,80271,0.04,"544,000"
"Miguel Andujar",22,"3B","Pre-Arb",535000,0,0,535000,52614,0.03,"535,000"
