"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cueto
										
										Johnny Cueto",31,"SP","Vet","$21,000,000","$2,500,000","-","$23,500,000","$23,500,000",12.38,"21,666,667"
"Posey
										
										Buster Posey",30,"C","Vet","$21,400,000","$777,777","-","$22,177,777","$22,177,777",11.68,"19,875,000"
"Cain
										
										Matt Cain",32,"RP","Vet","$20,000,000","$833,334","-","$20,833,334","$20,833,334",10.98,"22,500,000"
"Samardzija
										
										Jeff Samardzija",32,"SP","Vet","$18,000,000","$1,800,000","-","$19,800,000","$19,800,000",10.43,"18,000,000"
"Pence
										
										Hunter Pence",34,"LF","Vet","$18,500,000","-","-","$18,500,000","$18,500,000",9.75,"18,000,000"
"Melancon
										
										Mark Melancon",32,"RP/CL","Vet","$4,000,000","$10,000,000","-","$14,000,000","$14,000,000",7.38,"15,500,000"
"Span
										
										Denard Span",33,"CF","Vet","$10,000,000","$2,000,000","$1,750,000","$13,750,000","$13,750,000",7.24,"10,333,333"
"Bumgarner
										
										Madison Bumgarner",27,"SP","Vet","$12,000,000","$200,000","-","$12,200,000","$12,200,000",6.43,"7,000,000"
"Crawford
										
										Brandon Crawford",30,"SS","Arb 3","$8,000,000","$200,000","-","$8,200,000","$8,200,000",4.32,"12,500,000"
"Moore
										
										Matt Moore",28,"SP","Arb 3","$7,000,000","-","-","$7,000,000","$7,000,000",3.69,"2,800,000"
"Dyson
										
										Sam Dyson",29,"RP","Arb 1","$3,520,000","-","-","$3,520,000","$2,269,730",1.2,"3,520,000"
"Hundley
										
										Nick Hundley",33,"C","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.05,"2,000,000"
"Gearrin
										
										Cory Gearrin",31,"RP","Arb 2","$1,050,000","-","-","$1,050,000","$1,050,000",0.55,"1,050,000"
"Panik
										
										Joe Panik",26,"2B","Pre-Arb","$600,000","-","-","$600,000","$600,000",0.32,"600,000"
"Strickland
										
										Hunter Strickland",28,"RP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.29,"555,000"
"Parker
										
										Jarrett Parker",28,"RF","Pre-Arb","$539,000","-","-","$539,000","$539,000",0.28,"539,000"
"Hernandez
										
										Gorkys Hernandez",29,"CF","Pre-Arb","$537,000","-","-","$537,000","$537,000",0.28,"537,000"
"Blach
										
										Ty Blach",26,"SP","Pre-Arb","$536,500","-","-","$536,500","$536,500",0.28,"536,500"
"Osich
										
										Josh Osich",28,"RP","Pre-Arb","$535,000","-","-","$535,000","$447,219",0.24,"535,000"
"Tomlinson
										
										Kelby Tomlinson",27,"2B","Pre-Arb","$543,000","-","-","$543,000","$427,248",0.23,"543,000"
"Slater
										
										Austin Slater",24,"OF","Pre-Arb","$535,000","-","-","$535,000","$359,529",0.19,"535,000"
"Law
										
										Derek Law",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$324,602",0.17,"545,000"
"Crick
										
										Kyle Crick",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$303,992",0.16,"535,000"
"Okert
										
										Steven Okert",25,"RP","Pre-Arb","$536,500","-","-","$536,500","$275,608",0.15,"536,500"
"Stratton
										
										Chris Stratton",26,"SP","Pre-Arb","$535,000","-","-","$535,000","$248,455",0.13,"535,000"
"Suarez
										
										Albert Suarez",27,"RP","Pre-Arb","$535,000","-","-","$535,000","$210,456",0.11,"535,000"
"Williamson
										
										Mac Williamson",26,"RF","Pre-Arb","$539,000","-","-","$539,000","$203,205",0.11,"539,000"
"Jones
										
										Ryder Jones",23,"3B","Pre-Arb","$535,000","-","-","$535,000","$175,380",0.09,"535,000"
"Sandoval
										
										Pablo Sandoval",30,"3B","Vet","$535,000","-","-","$535,000","$169,534",0.09,"547,500"
"Calixte
										
										Orlando Calixte",25,"SS","Pre-Arb","$535,000","-","-","$535,000","$154,919",0.08,"535,000"
"Moncrief
										
										Carlos Moncrief",28,"RF","Pre-Arb","$535,000","-","-","$535,000","$137,381",0.07,"535,000"
"Federowicz
										
										Tim Federowicz",30,"C","Pre-Arb","$535,000","-","-","$535,000","$111,074",0.06,"535,000"
"Moronta
										
										Reyes Moronta",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$81,844",0.04,"535,000"
"Gomez
										
										Roberto Gomez",27,"RP","Pre-Arb","$535,000","-","-","$535,000","$78,921",0.04,"535,000"
"Johnson
										
										Pierce Johnson",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$35,076",0.02,"535,000"
