"Active.Players..32.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Melancon
										
										Mark Melancon",33,"RP","Vet","$10,000,000","$10,000,000","-","$20,000,000","$20,000,000",9.72,"15,500,000"
"Pence
										
										Hunter Pence",35,"RF","Vet","$18,500,000","-","-","$18,500,000","$18,500,000",9,"18,000,000"
"Belt
										
										Brandon Belt",30,"1B","Vet","$16,000,000","$1,200,000","-","$17,200,000","$17,200,000",8.36,"14,560,000"
"Crawford
										
										Brandon Crawford",31,"SS","Vet","$15,000,000","$200,000","-","$15,200,000","$15,200,000",7.39,"12,500,000"
"Longoria
										
										Evan Longoria",32,"3B","Vet","$13,500,000","-","-","$13,500,000","$12,000,000",5.83,"11,165,300"
"Bumgarner
										
										Madison Bumgarner",28,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",5.83,"7,000,000"
"Dyson
										
										Sam Dyson",30,"RP","Arb 2","$4,425,000","-","-","$4,425,000","$4,425,000",2.15,"4,425,000"
"Panik
										
										Joe Panik",27,"2B","Arb 1","$3,450,000","-","-","$3,450,000","$3,450,000",1.68,"3,450,000"
"Watson
										
										Tony Watson",33,"RP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",1.46,"3,000,000"
"Hundley
										
										Nick Hundley",34,"C","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",1.22,"2,500,000"
"Smith
										
										Will Smith",28,"RP/CL","Arb 3","$2,500,000","-","-","$2,500,000","$2,500,000",1.22,"2,500,000"
"Holland
										
										Derek Holland",31,"RP","Vet","$1,750,000","-","-","$1,750,000","$1,750,000",0.85,"1,750,000"
"Strickland
										
										Hunter Strickland",29,"RP/CL","Arb 1","$1,550,000","-","-","$1,550,000","$1,550,000",0.75,"1,550,000"
"Blach
										
										Ty Blach",27,"RP","Pre-Arb","$565,000","-","-","$565,000","$565,000",0.27,"565,000"
"Hernandez
										
										Gorkys Hernandez",30,"LF","Pre-Arb","$561,500","-","-","$561,500","$561,500",0.27,"561,500"
"Moronta
										
										Reyes Moronta",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.26,"545,000"
"Hanson
										
										Alen Hanson",25,"2B","Pre-Arb","$545,000","-","-","$545,000","$457,080",0.22,"545,000"
"Suarez
										
										Andrew Suarez",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$454,150",0.22,"545,000"
"Stratton
										
										Chris Stratton",27,"SP","Pre-Arb","$552,500","-","-","$552,500","$445,500",0.22,"552,500"
"Rodriguez
										
										Dereck Rodriguez",26,"SP","Pre-Arb","$545,000","-","-","$545,000","$369,180",0.18,"545,000"
"Johnson
										
										Pierce Johnson",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$366,250",0.18,"545,000"
"Tomlinson
										
										Kelby Tomlinson",28,"2B","Pre-Arb","$560,000","-","-","$560,000","$331,210",0.16,"560,000"
"Slater
										
										Austin Slater",25,"LF","Pre-Arb","$545,000","-","-","$545,000","$310,580",0.15,"545,000"
"d'Arnaud
										
										Chase d'Arnaud",31,"3B","Arb 1","$545,000","-","-","$545,000","$251,980",0.12,"545,000"
"Black
										
										Ray Black",30,"RP","Pre-Arb","$545,000","-","-","$545,000","$213,890",0.1,"545,000"
"Blanco
										
										Gregor Blanco",34,"RF","Vet","$1,000,000","-","-","$1,000,000","$177,408",0.09,"1,000,000"
"Kelly
										
										Casey Kelly",28,"SP","Pre-Arb","$545,000","-","-","$545,000","$123,060",0.06,"545,000"
"Garcia
										
										Aramis Garcia",25,"C","Pre-Arb","$545,000","-","-","$545,000","$105,480",0.05,"545,000"
"Shaw
										
										Chris Shaw",24,"1B","Pre-Arb","$545,000","-","-","$545,000","$90,830",0.04,"545,000"
"Okert
										
										Steven Okert",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$84,970",0.04,"545,000"
"Jones
										
										Ryder Jones",24,"3B","Pre-Arb","$545,000","-","-","$545,000","$82,040",0.04,"545,000"
"Avelino
										
										Abiatal Avelino",23,"SS","Pre-Arb","$545,000","-","-","$545,000","$79,110",0.04,"545,000"
