"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cain
										
										Matt Cain",30,"RP","Vet","$20,000,000","$833,333","-","$20,833,333","$20,833,333",11.18,"22,500,000"
"Posey
										
										Buster Posey",28,"C","Arb 3","$16,500,000","$777,777","$75,000","$17,352,777","$17,352,777",9.31,"19,875,000"
"Hudson
										
										Tim Hudson",39,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",6.44,"11,500,000"
"Pagan
										
										Angel Pagan",33,"LF","Vet","$9,000,000","$1,250,000","-","$10,250,000","$10,250,000",5.5,"10,000,000"
"Peavy
										
										Jake Peavy",34,"RP","Vet","$7,000,000","$2,000,000","-","$9,000,000","$9,000,000",4.83,"12,000,000"
"Byrd
										
										Marlon Byrd",37,"LF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",4.29,"8,000,000"
"Bumgarner
										
										Madison Bumgarner",25,"SP","Arb 2","$6,750,000","$200,000","$50,000","$7,000,000","$7,000,000",3.76,"7,000,000"
"Affeldt
										
										Jeremy Affeldt",36,"RP","Vet","$5,000,000","$1,000,000","-","$6,000,000","$6,000,000",3.22,"6,000,000"
"Romo
										
										Sergio Romo",32,"RP","Vet","$5,000,000","$1,000,000","-","$6,000,000","$6,000,000",3.22,"7,500,000"
"Casilla
										
										Santiago Casilla",34,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",2.68,"5,000,000"
"Aoki
										
										Norichika Aoki",33,"LF","Arb 1","$4,000,000","-","-","$4,000,000","$4,000,000",2.15,"4,700,000"
"Lopez
										
										Javier Lopez",37,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.15,"4,333,333"
"Vogelsong
										
										Ryan Vogelsong",37,"SP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.15,"4,000,000"
"Belt
										
										Brandon Belt",27,"1B","Arb 1","$3,600,000","-","-","$3,600,000","$3,600,000",1.93,"3,600,000"
"Blanco
										
										Gregor Blanco",31,"RF","Arb 3","$3,600,000","-","-","$3,600,000","$3,600,000",1.93,"3,750,000"
"Leake
										
										Mike Leake",27,"SP","Arb 3","$3,578,825","-","-","$3,578,825","$3,578,825",1.92,"9,775,000"
"Crawford
										
										Brandon Crawford",28,"SS","Arb 1","$3,175,000","-","-","$3,175,000","$3,175,000",1.7,"3,175,000"
"Petit
										
										Yusmeiro Petit",30,"RP","Arb 2","$2,100,000","-","-","$2,100,000","$2,100,000",1.13,"2,100,000"
"Kontos
										
										George Kontos",30,"RP","Pre-Arb","$517,500","-","-","$517,500","$517,500",0.28,"517,500"
"Duffy
										
										Matt Duffy",24,"3B","Pre-Arb","$509,000","-","-","$509,000","$509,000",0.27,"509,000"
"Heston
										
										Chris Heston",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$485,314",0.26,"507,500"
"Strickland
										
										Hunter Strickland",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$374,385",0.2,"507,500"
"Adrianza
										
										Ehire Adrianza",25,"SS","Pre-Arb","$509,500","-","-","$509,500","$286,767",0.15,"509,500"
"De Aza
										
										Alejandro De Aza",31,"LF","Arb 3","$5,000,000","-","-","$5,000,000","$278,961",0.15,"5,000,000"
"Osich
										
										Josh Osich",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$210,765",0.11,"507,500"
"Tomlinson
										
										Kelby Tomlinson",25,"2B","Pre-Arb","$507,500","-","-","$507,500","$171,939",0.09,"507,500"
"Broadway
										
										Mike Broadway",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$163,620",0.09,"507,500"
"Hall
										
										Cody Hall",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.05,"507,500"
"Noonan
										
										Nick Noonan",26,"2B","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.05,"507,500"
"Parker
										
										Jarrett Parker",26,"RF","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.05,"507,500"
"Williams
										
										Jackson Williams",29,"C","Pre-Arb","$507,500","-","-","$507,500","$77,650",0.04,"507,500"
"Bochy
										
										Brett Bochy",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$74,877",0.04,"507,500"
"Gearrin
										
										Cory Gearrin",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$72,103",0.04,"507,500"
"Williamson
										
										Mac Williamson",24,"RF","Pre-Arb","$507,500","-","-","$507,500","$49,918",0.03,"507,500"
"Brown
										
										Trevor Brown",23,"C","Pre-Arb","$507,500","-","-","$507,500","$41,598",0.02,"507,500"
"Frandsen
										
										Kevin Frandsen",33,"3B","Arb 3","$507,500","-","-","$507,500","$30,505",0.02,"507,500"
