"Active.Players..43.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Happ
										
										J.A. Happ",29,"SP","Arb 1","$2,350,000","-","-","$2,350,000","$2,350,000",4.31,0
"Lowrie
										
										Jed Lowrie",28,"2B","Arb 1","$1,150,000","-","-","$1,150,000","$1,150,000",2.11,0
"Snyder
										
										Chris Snyder",31,"C","Vet","$750,000","-","-","$750,000","$750,000",1.37,0
"Buck
										
										Travis Buck",28,"RF","Pre-Arb","$580,000","-","-","$580,000","$580,000",1.06,0
"Lopez
										
										Wilton Lopez",28,"RP","Pre-Arb","$515,500","-","-","$515,500","$515,500",0.95,0
"Wright
										
										Wesley Wright",27,"RP","Pre-Arb","$512,000","-","-","$512,000","$512,000",0.94,0
"Norris
										
										Bud Norris",27,"SP","Pre-Arb","$511,000","-","-","$511,000","$511,000",0.94,0
"Johnson
										
										Chris Johnson",27,"3B","Pre-Arb","$495,000","-","-","$495,000","$495,000",0.91,0
"Rodriguez
										
										Fernando Rodriguez",28,"RP","Pre-Arb","$492,000","-","-","$492,000","$492,000",0.9,0
"Escalona
										
										Sergio Escalona",27,"RP","Pre-Arb","$490,500","-","-","$490,500","$490,500",0.9,0
"Schafer
										
										Jordan Schafer",25,"CF","Pre-Arb","$489,000","-","-","$489,000","$489,000",0.9,0
"Downs
										
										Matt Downs",28,"3B","Pre-Arb","$487,500","-","-","$487,500","$487,500",0.89,0
"Castro
										
										Jason Castro",25,"C","Pre-Arb","$486,000","-","-","$486,000","$486,000",0.89,0
"Abad
										
										Fernando Abad",26,"RP","Pre-Arb","$485,000","-","-","$485,000","$485,000",0.89,0
"Altuve
										
										Jose Altuve",22,"2B","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.89,0
"Bogusevic
										
										Brian Bogusevic",28,"RF","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.89,0
"Martinez
										
										J.D. Martinez",24,"DH","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.89,0
"Laird
										
										Brandon Laird",33,"3B","Pre-Arb","$482,500","-","-","$482,500","$482,500",0.88,0
"Harrell
										
										Lucas Harrell",27,"RP","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.88,0
"Weiland
										
										Kyle Weiland",25,"SP","Pre-Arb","$481,500","-","-","$481,500","$481,500",0.88,0
"Ambriz
										
										Hector Ambriz",28,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Barnes
										
										Brandon Barnes",26,"CF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Cedeno
										
										Xavier Cedeno",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Clemens
										
										Paul Clemens",24,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Corporan
										
										Carlos Corporan",28,"C","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Cruz
										
										Rhiner Cruz",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"De Leon
										
										Jorge De Leon",0,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Del Rosario
										
										Enerio Del Rosario",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Dominguez
										
										Matt Dominguez",22,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Fick
										
										Chuck Fick",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Gonzalez
										
										Edgar Gonzalez",29,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Gonzalez
										
										Marwin Gonzalez",23,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Keuchel
										
										Dallas Keuchel",24,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Leon
										
										Arcenio Leon",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Lyles
										
										Jordan Lyles",21,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Martinez
										
										Fernando Martinez",23,"RF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Moore
										
										Scott Moore",28,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Owens
										
										Rudy Owens",24,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Paredes
										
										Jimmy Paredes",23,"RF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Shuck
										
										J.B. Shuck",25,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Storey
										
										Mickey Storey",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Valdez
										
										Jose Valdez",29,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
"Wallace
										
										Brett Wallace",25,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.88,0
