"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Wainwright
										
										Adam Wainwright",34,"SP","Vet","$19,500,000","-","$50,000","$19,550,000","$19,550,000",13.09,"19,500,000"
"Holliday
										
										Matt Holliday",36,"DH","Vet","$17,000,000","-","-","$17,000,000","$17,000,000",11.38,"17,142,857"
"Molina
										
										Yadier Molina",33,"C","Vet","$14,000,000","$200,000","-","$14,200,000","$14,200,000",9.51,"15,000,000"
"Peralta
										
										Jhonny Peralta",34,"3B","Vet","$12,500,000","-","-","$12,500,000","$12,500,000",8.37,"13,250,000"
"Leake
										
										Mike Leake",28,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",8.03,"16,000,000"
"Garcia
										
										Jaime Garcia",29,"SP","Vet","$11,500,000","-","-","$11,500,000","$11,500,000",7.7,"6,875,000"
"Moss
										
										Brandon Moss",32,"DH","Arb 3","$8,250,000","-","-","$8,250,000","$8,250,000",5.52,"8,250,000"
"Carpenter
										
										Matt Carpenter",30,"3B","Arb 2","$6,250,000","$250,000","-","$6,500,000","$6,500,000",4.35,"8,666,667"
"Rosenthal
										
										Trevor Rosenthal",26,"RP","Arb 1","$5,600,000","-","-","$5,600,000","$5,600,000",3.75,"5,600,000"
"Gyorko
										
										Jedd Gyorko",27,"SS","Arb 1","$4,000,000","-","-","$4,000,000","$4,000,000",2.68,"6,200,000"
"Broxton
										
										Jonathan Broxton",32,"RP","Vet","$3,750,000","-","-","$3,750,000","$3,750,000",2.51,"3,750,000"
"Oh
										
										Seung-Hwan Oh",33,"RP","Pre-Arb","$2,500,000","-","-","$2,500,000","$2,500,000",1.67,"2,500,000"
"Pena
										
										Brayan Pena",34,"C","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",1.67,"2,500,000"
"Diaz
										
										Aledmys Diaz",25,"SS","Pre-Arb","$2,000,000","$500,000","-","$2,500,000","$2,500,000",1.67,"2,000,000"
"Duke
										
										Zach Duke",33,"RP","Vet","$5,000,000","-","-","$5,000,000","$1,748,633",1.17,"5,000,000"
"Adams
										
										Matt Adams",27,"1B","Arb 1","$1,650,000","-","-","$1,650,000","$1,650,000",1.1,"1,650,000"
"Wong
										
										Kolten Wong",25,"2B","Pre-Arb","$1,250,000","-","-","$1,250,000","$1,250,000",0.84,"5,100,000"
"Martinez
										
										Carlos Martinez",24,"SP","Pre-Arb","$539,000","-","-","$539,000","$539,000",0.36,"539,000"
"Siegrist
										
										Kevin Siegrist",26,"RP","Pre-Arb","$539,000","-","-","$539,000","$539,000",0.36,"539,000"
"Wacha
										
										Michael Wacha",25,"SP","Pre-Arb","$539,000","-","-","$539,000","$539,000",0.36,"539,000"
"Piscotty
										
										Stephen Piscotty",25,"RF","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.34,"512,500"
"Bowman
										
										Matthew Bowman",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.34,"507,500"
"Grichuk
										
										Randal Grichuk",24,"RF","Pre-Arb","$520,000","-","-","$520,000","$446,194",0.3,"520,000"
"Pham
										
										Tommy Pham",28,"LF","Pre-Arb","$510,000","-","-","$510,000","$420,837",0.28,"510,000"
"Hazelbaker
										
										Jeremy Hazelbaker",28,"OF","Pre-Arb","$507,500","-","-","$507,500","$418,723",0.28,"507,500"
"Garcia
										
										Greg Garcia",26,"2B","Pre-Arb","$507,500","-","-","$507,500","$402,085",0.27,"507,500"
"Rosario
										
										Alberto Rosario",29,"C","Pre-Arb","$507,500","-","-","$507,500","$246,797",0.17,"507,500"
"Kiekhefer
										
										Dean Kiekhefer",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$227,386",0.15,"507,500"
"Williams
										
										Jerome Williams",34,"RP","Vet","$507,500","-","-","$507,500","$194,110",0.13,"507,500"
"Reyes
										
										Alexander Reyes",21,"RP","Pre-Arb","$507,500","-","-","$507,500","$152,515",0.1,"507,500"
"Tuivailala
										
										Sam Tuivailala",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$144,196",0.1,"507,500"
"Weaver
										
										Luke Weaver",22,"SP","Pre-Arb","$507,500","-","-","$507,500","$144,196",0.1,"507,500"
"Socolovich
										
										Miguel Socolovich",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$124,785",0.08,"507,500"
"Kelly
										
										Carson Kelly",21,"C","Pre-Arb","$507,500","-","-","$507,500","$80,417",0.05,"507,500"
"Mayers
										
										Mike Mayers",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$77,644",0.05,"507,500"
"Martinez
										
										Jose Martinez",27,"LF","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.05,"507,500"
