"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Tulowitzki
										
										Troy Tulowitzki",29,"SS","Vet","$16,000,000","-","$25,000","$16,025,000","$16,025,000",16.58,0
"Cuddyer
										
										Michael Cuddyer",35,"LF","Vet","$11,500,000","-","-","$11,500,000","$11,500,000",11.9,0
"De La Rosa
										
										Jorge De La Rosa",33,"RP","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",11.38,0
"Gonzalez
										
										Carlos Gonzalez",28,"RF","Vet","$10,500,000","$428,571","-","$10,928,571","$10,928,571",11.31,0
"Anderson
										
										Brett Anderson",26,"SP","Vet","$8,000,000","-","-","$8,000,000","$6,000,000",6.21,0
"Morneau
										
										Justin Morneau",33,"1B","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",5.17,0
"Chacin
										
										Jhoulys Chacin",26,"SP","Arb 2","$4,850,000","-","-","$4,850,000","$4,850,000",5.02,0
"Logan
										
										Boone Logan",29,"RP","Vet","$4,750,000","-","-","$4,750,000","$4,750,000",4.91,0
"Belisle
										
										Matt Belisle",34,"RP","Vet","$4,250,000","-","-","$4,250,000","$4,250,000",4.4,0
"Stubbs
										
										Drew Stubbs",29,"CF","Arb 2","$4,100,000","-","-","$4,100,000","$4,100,000",4.24,0
"Hawkins
										
										LaTroy Hawkins",41,"RP/CL","Vet","$2,250,000","-","-","$2,250,000","$2,250,000",2.33,0
"Lopez
										
										Wilton Lopez",30,"RP","Arb 2","$2,200,000","-","-","$2,200,000","$2,200,000",2.28,0
"Nicasio
										
										Juan Nicasio",27,"RP","Pre-Arb","$2,025,000","-","-","$2,025,000","$2,025,000",2.09,0
"Morales
										
										Franklin Morales",28,"RP","Arb 3","$1,712,500","-","-","$1,712,500","$1,712,500",1.77,0
"Massett
										
										Nick Massett",32,"RP","Vet","$1,200,000","-","-","$1,200,000","$1,200,000",1.24,0
"McKenry
										
										Michael McKenry",29,"C","Pre-Arb","$750,000","-","-","$750,000","$750,000",0.78,0
"Brothers
										
										Rex Brothers",26,"RP","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.52,0
"Chatwood
										
										Tyler Chatwood",24,"SP","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.52,0
"Lyles
										
										Jordan Lyles",23,"SP","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.52,0
"Ottavino
										
										Adam Ottavino",28,"RP","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.52,0
"Rosario
										
										Wilin Rosario",25,"1B","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.52,0
"Barnes
										
										Brandon Barnes",28,"CF","Pre-Arb","$501,000","-","-","$501,000","$501,000",0.52,0
"Blackmon
										
										Charlie Blackmon",28,"CF","Pre-Arb","$501,000","-","-","$501,000","$501,000",0.52,0
"LeMahieu
										
										D.J. LeMahieu",25,"2B","Pre-Arb","$501,000","-","-","$501,000","$501,000",0.52,0
"Arenado
										
										Nolan Arenado",23,"3B","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.52,0
"Kahnle
										
										Tommy Kahnle",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.52,0
"Dickerson
										
										Corey Dickerson",25,"OF","Pre-Arb","$500,000","-","-","$500,000","$480,874",0.5,0
"Culberson
										
										Charlie Culberson",25,"3B","Pre-Arb","$500,000","-","-","$500,000","$478,142",0.49,0
"Rutledge
										
										Josh Rutledge",25,"SS","Pre-Arb","$501,000","-","-","$501,000","$440,770",0.46,0
"Bergman
										
										Christian Bergman",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$306,010",0.32,0
"Matzek
										
										Tyler Matzek",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$300,546",0.31,0
"Flande
										
										Yohan Flande",28,"SP","Pre-Arb","$500,000","-","-","$500,000","$188,524",0.2,0
"Friedrich
										
										Christian Friedrich",26,"SP","Pre-Arb","$500,000","-","-","$500,000","$122,950",0.13,0
"Paulsen
										
										Ben Paulsen",26,"1B","Pre-Arb","$500,000","-","-","$500,000","$117,486",0.12,0
"McBride
										
										Matt McBride",29,"C","Pre-Arb","$500,000","-","-","$500,000","$112,021",0.12,0
"Scahill
										
										Rob Scahill",27,"RP","Pre-Arb","$500,000","-","-","$500,000","$109,289",0.11,0
"Parker
										
										Kyle Parker",24,"LF","Pre-Arb","$500,000","-","-","$500,000","$101,092",0.1,0
"Williams
										
										Jackson Williams",28,"C","Pre-Arb","$500,000","-","-","$500,000","$95,628",0.1,0
"Jurrjens
										
										Jair Jurrjens",28,"SP","Arb 1","$500,000","-","-","$500,000","$49,180",0.05,0
