"Active.Players..37.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Gonzalez
										
										Carlos Gonzalez",30,"RF","Vet","$17,000,000","$428,571","$50,000","$17,478,571","$17,478,571",16.2,"11,428,571"
"De La Rosa
										
										Jorge De La Rosa",35,"RP","Vet","$12,500,000","-","-","$12,500,000","$12,500,000",11.58,"12,500,000"
"Parra
										
										Gerardo Parra",29,"LF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",7.41,"9,166,667"
"Logan
										
										Boone Logan",31,"RP","Vet","$6,250,000","-","-","$6,250,000","$6,250,000",5.79,"5,500,000"
"Arenado
										
										Nolan Arenado",25,"3B","Arb 1","$5,000,000","-","-","$5,000,000","$5,000,000",4.63,"5,000,000"
"Motte
										
										Jason Motte",34,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",4.63,"5,000,000"
"McGee
										
										Jake McGee",29,"RP","Arb 2","$4,800,000","-","-","$4,800,000","$4,800,000",4.45,"4,800,000"
"Blackmon
										
										Charlie Blackmon",30,"CF","Arb 1","$3,500,000","-","-","$3,500,000","$3,500,000",3.24,"3,500,000"
"Hundley
										
										Nick Hundley",32,"C","Vet","$3,150,000","-","-","$3,150,000","$3,150,000",2.92,"3,125,000"
"LeMahieu
										
										D.J. LeMahieu",27,"2B","Arb 1","$3,000,000","-","-","$3,000,000","$3,000,000",2.78,"3,900,000"
"Lyles
										
										Jordan Lyles",25,"SP","Arb 2","$2,975,000","-","-","$2,975,000","$2,975,000",2.76,"2,975,000"
"Reynolds
										
										Mark Reynolds",32,"3B","Vet","$2,600,000","-","-","$2,600,000","$2,600,000",2.41,"2,600,000"
"Qualls
										
										Chad Qualls",37,"RP","Vet","$1,750,000","$500,000","-","$2,250,000","$2,250,000",2.09,"3,000,000"
"Descalso
										
										Daniel Descalso",29,"3B","Arb 3","$2,100,000","-","$50,000","$2,150,000","$2,150,000",1.99,"1,800,000"
"Raburn
										
										Ryan Raburn",35,"LF","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.39,"1,500,000"
"Ottavino
										
										Adam Ottavino",30,"RP","Arb 2","$1,300,000","-","-","$1,300,000","$1,300,000",1.2,"3,466,667"
"Chatwood
										
										Tyler Chatwood",26,"SP","Arb 2","$1,000,000","-","$250,000","$1,250,000","$1,250,000",1.16,"1,000,000"
"Bettis
										
										Chad Bettis",27,"SP","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.47,"512,500"
"Rusin
										
										Chris Rusin",29,"RP","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.47,"512,500"
"Adames
										
										Cristhian Adames",24,"SS","Pre-Arb","$509,500","-","-","$509,500","$509,500",0.47,"509,500"
"Gray
										
										Jon Gray",24,"SP","Pre-Arb","$509,500","-","-","$509,500","$509,500",0.47,"509,500"
"Miller
										
										Justin Miller",28,"RP","Pre-Arb","$509,500","-","-","$509,500","$509,500",0.47,"509,500"
"Wolters
										
										Tony Wolters",24,"C","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.47,"507,500"
"Estevez
										
										Carlos Estevez",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$449,226",0.42,"507,500"
"Bergman
										
										Christian Bergman",28,"RP","Pre-Arb","$512,500","-","-","$512,500","$378,135",0.35,"512,500"
"Anderson
										
										Tyler Anderson",26,"SP","Pre-Arb","$509,500","-","-","$509,500","$317,376",0.29,"509,500"
"Butler
										
										Eddie Butler",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$268,981",0.25,"507,500"
"Garneau
										
										Dustin Garneau",28,"C","Pre-Arb","$507,500","-","-","$507,500","$210,748",0.2,"507,500"
"Dahl
										
										David Dahl",22,"OF","Pre-Arb","$507,500","-","-","$507,500","$194,110",0.18,"507,500"
"Carasiti
										
										Matt Carasiti",24,"P","Pre-Arb","$507,500","-","-","$507,500","$144,196",0.13,"507,500"
"Hoffman
										
										Jeff Hoffman",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$122,012",0.11,"507,500"
"Cardullo
										
										Stephen Cardullo",28,"OF","Pre-Arb","$507,500","-","-","$507,500","$108,147",0.1,"507,500"
"Murphy
										
										Tom Murphy",25,"C","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.08,"507,500"
"Tapia
										
										Raimel Tapia",22,"LF","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.08,"507,500"
"Marquez
										
										German Marquez",21,"SP","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.07,"507,500"
"Patterson
										
										Jordan Patterson",24,"1B","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.07,"507,500"
"Valaika
										
										Pat Valaika",23,"SS","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.07,"507,500"
