"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"De La Rosa
										
										Jorge De La Rosa",32,"RP","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",13.88,0
"Cuddyer
										
										Michael Cuddyer",34,"LF","Vet","$10,500,000","-","-","$10,500,000","$10,500,000",13.25,0
"Tulowitzki
										
										Troy Tulowitzki",28,"SS","Vet","$10,000,000","-","$25,000","$10,025,000","$10,025,000",12.65,0
"Gonzalez
										
										Carlos Gonzalez",27,"RF","Vet","$7,500,000","$428,571","$50,000","$7,978,571","$7,978,571",10.06,0
"Helton
										
										Todd Helton",39,"1B","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",6.31,0
"Betancourt
										
										Rafael Betancourt",38,"RP","Vet","$4,250,000","-","-","$4,250,000","$4,250,000",5.36,0
"Belisle
										
										Matt Belisle",33,"RP","Vet","$4,100,000","-","-","$4,100,000","$4,100,000",5.17,0
"Fowler
										
										Dexter Fowler",27,"CF","Arb 2","$3,250,000","$500,000","-","$3,750,000","$3,750,000",4.73,0
"Lopez
										
										Wilton Lopez",29,"RP","Arb 1","$1,762,500","-","-","$1,762,500","$1,762,500",2.22,0
"Chacin
										
										Jhoulys Chacin",25,"SP","Arb 1","$1,650,000","-","-","$1,650,000","$1,650,000",2.08,0
"Francis
										
										Jeff Francis",32,"SP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.89,0
"Oswalt
										
										Roy Oswalt",35,"SP","Vet","$2,300,000","-","$400,000","$2,700,000","$1,307,103",1.65,0
"Torrealba
										
										Yorbit Torrealba",34,"C","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",1.26,0
"Herrera
										
										Jonathan Herrera",28,"SS","Pre-Arb","$900,000","-","-","$900,000","$900,000",1.14,0
"Boggs
										
										Mitchell Boggs",29,"RP","Pre-Arb","$1,475,000","-","-","$1,475,000","$677,049",0.85,0
"Outman
										
										Josh Outman",28,"RP","Pre-Arb","$675,000","-","-","$675,000","$675,000",0.85,0
"Garland
										
										Jon Garland",33,"SP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.63,0
"Brignac
										
										Reid Brignac",27,"3B","Pre-Arb","$499,000","-","-","$499,000","$499,000",0.63,0
"Brothers
										
										Rex Brothers",25,"RP","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.62,0
"Escalona
										
										Edgmer Escalona",26,"RP","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.62,0
"Ottavino
										
										Adam Ottavino",27,"RP","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.62,0
"Rosario
										
										Wilin Rosario",24,"1B","Pre-Arb","$491,000","-","-","$491,000","$491,000",0.62,0
"Dickerson
										
										Corey Dickerson",24,"OF","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.62,0
"Friedrich
										
										Christian Friedrich",25,"SP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.62,0
"Nicasio
										
										Juan Nicasio",26,"RP","Pre-Arb","$491,000","-","-","$491,000","$453,437",0.57,0
"Pacheco
										
										Jordan Pacheco",27,"3B","Pre-Arb","$491,000","-","-","$491,000","$434,655",0.55,0
"Arenado
										
										Nolan Arenado",22,"3B","Pre-Arb","$490,000","-","-","$490,000","$415,027",0.52,0
"Chatwood
										
										Tyler Chatwood",23,"SP","Pre-Arb","$490,000","-","-","$490,000","$390,928",0.49,0
"LeMahieu
										
										D.J. LeMahieu",24,"2B","Pre-Arb","$490,000","-","-","$490,000","$366,830",0.46,0
"Corpas
										
										Manny Corpas",30,"RP","Arb 2","$490,000","-","-","$490,000","$323,989",0.41,0
"Blackmon
										
										Charlie Blackmon",27,"CF","Pre-Arb","$490,000","-","-","$490,000","$270,437",0.34,0
"Rutledge
										
										Josh Rutledge",24,"SS","Pre-Arb","$490,000","-","-","$490,000","$243,661",0.31,0
"Pomeranz
										
										Drew Pomeranz",24,"SP","Pre-Arb","$490,000","-","-","$490,000","$222,240",0.28,0
"Scahill
										
										Rob Scahill",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$203,497",0.26,0
"Culberson
										
										Charlie Culberson",24,"3B","Pre-Arb","$490,000","-","-","$490,000","$171,366",0.22,0
"Bettis
										
										Chad Bettis",24,"SP","Pre-Arb","$490,000","-","-","$490,000","$163,333",0.21,0
"Manship
										
										Jeff Manship",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$141,912",0.18,0
"Wheeler
										
										Ryan Wheeler",24,"3B","Pre-Arb","$490,000","-","-","$490,000","$123,169",0.16,0
"McHugh
										
										Collin McHugh",26,"SP","Pre-Arb","$490,000","-","-","$490,000","$77,650",0.1,0
