"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Gonzalez
										
										Carlos Gonzalez",31,"RF","Vet","$20,000,000","$428,571","-","$20,428,571","$20,428,571",14.66,"11,428,571"
"Holland
										
										Greg Holland",31,"RP","Vet","$6,000,000","-","$7,000,000","$13,000,000","$13,000,000",9.33,"7,000,000"
"Arenado
										
										Nolan Arenado",26,"3B","Arb 2","$11,750,000","-","-","$11,750,000","$11,750,000",8.43,"14,750,000"
"Desmond
										
										Ian Desmond",31,"LF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.74,"14,000,000"
"Parra
										
										Gerardo Parra",30,"LF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.74,"9,166,667"
"Blackmon
										
										Charlie Blackmon",31,"CF","Arb 2","$7,300,000","-","-","$7,300,000","$7,300,000",5.24,"7,300,000"
"McGee
										
										Jake McGee",30,"RP","Arb 3","$5,900,000","-","-","$5,900,000","$5,900,000",4.23,"5,900,000"
"LeMahieu
										
										D.J. LeMahieu",28,"2B","Arb 2","$4,800,000","-","-","$4,800,000","$4,800,000",3.45,"3,900,000"
"Chatwood
										
										Tyler Chatwood",27,"SP","Arb 3","$4,400,000","-","-","$4,400,000","$4,400,000",3.16,"4,400,000"
"Dunn
										
										Michael Dunn",32,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.87,"6,333,333"
"Neshek
										
										Pat Neshek",36,"RP","Vet","$6,500,000","-","-","$6,500,000","$2,379,773",1.71,"6,250,000"
"Ottavino
										
										Adam Ottavino",31,"RP","Arb 3","$2,100,000","-","-","$2,100,000","$2,100,000",1.51,"3,466,667"
"Lucroy
										
										Jonathan Lucroy",31,"C","Vet","$5,250,000","-","-","$5,250,000","$1,836,096",1.32,"2,200,000"
"Reynolds
										
										Mark Reynolds",33,"3B","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.08,"1,500,000"
"Hanigan
										
										Ryan Hanigan",36,"C","Vet","$1,250,000","-","-","$1,250,000","$1,140,777",0.82,"1,250,000"
"Amarista
										
										Alexi Amarista",28,"SS","Arb 3","$1,100,000","-","-","$1,100,000","$1,100,000",0.79,"1,250,000"
"Rusin
										
										Chris Rusin",30,"RP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.39,"545,000"
"Anderson
										
										Tyler Anderson",27,"SP","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.39,"540,000"
"Gray
										
										Jon Gray",25,"SP","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.39,"540,000"
"Story
										
										Trevor Story",24,"SS","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.39,"540,000"
"Freeland
										
										Kyle Freeland",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.38,"535,000"
"Bettis
										
										Chad Bettis",28,"SP","Pre-Arb","$545,000","-","-","$545,000","$515,194",0.37,"545,000"
"Senzatela
										
										Antonio Senzatela",22,"SP","Pre-Arb","$535,000","-","-","$535,000","$502,756",0.36,"535,000"
"Oberg
										
										Scott Oberg",27,"RP","Pre-Arb","$540,000","-","-","$540,000","$498,719",0.36,"540,000"
"Marquez
										
										German Marquez",22,"SP","Pre-Arb","$537,000","-","-","$537,000","$489,978",0.35,"537,000"
"Valaika
										
										Pat Valaika",24,"SS","Pre-Arb","$535,000","-","-","$535,000","$488,141",0.35,"535,000"
"Wolters
										
										Tony Wolters",25,"C","Pre-Arb","$540,000","-","-","$540,000","$475,111",0.34,"540,000"
"Murphy
										
										Tom Murphy",26,"C","Pre-Arb","$537,000","-","-","$537,000","$352,080",0.25,"537,000"
"Hoffman
										
										Jeff Hoffman",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$318,607",0.23,"535,000"
"Tapia
										
										Raimel Tapia",23,"LF","Pre-Arb","$535,000","-","-","$535,000","$292,300",0.21,"535,000"
"Estevez
										
										Carlos Estevez",24,"RP","Pre-Arb","$537,000","-","-","$537,000","$266,994",0.19,"537,000"
"Rosscup
										
										Zac Rosscup",29,"RP","Pre-Arb","$535,000","-","-","$535,000","$163,688",0.12,"535,000"
"Tauchman
										
										Mike Tauchman",26,"CF","Pre-Arb","$535,000","-","-","$535,000","$131,535",0.09,"535,000"
"McMahon
										
										Ryan McMahon",22,"3B","Pre-Arb","$535,000","-","-","$535,000","$111,074",0.08,"535,000"
"Carle
										
										Shane Carle",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$87,690",0.06,"535,000"
