"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Beltran
										
										Carlos Beltran",40,"DH","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",11.53,"16,000,000"
"Gurriel
										
										Yulieski Gurriel",33,"1B","Pre-Arb","$14,000,000","$400,000","-","$14,400,000","$14,400,000",10.38,"9,500,000"
"Reddick
										
										Josh Reddick",30,"RF","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",9.37,"13,000,000"
"McCann
										
										Brian McCann",33,"C","Vet","$17,000,000","-","-","$17,000,000","$11,500,000",8.29,"17,000,000"
"Keuchel
										
										Dallas Keuchel",29,"SP","Arb 2","$9,150,000","-","-","$9,150,000","$9,150,000",6.6,"9,150,000"
"Morton
										
										Charlie Morton",33,"SP","Vet","$7,000,000","-","$1,875,000","$8,875,000","$8,875,000",6.4,"7,000,000"
"Gregerson
										
										Luke Gregerson",33,"RP","Vet","$6,250,000","-","-","$6,250,000","$6,250,000",4.51,"6,166,667"
"Sipp
										
										Tony Sipp",33,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",4.33,"6,000,000"
"Gattis
										
										Evan Gattis",30,"C","Arb 2","$5,200,000","-","-","$5,200,000","$5,200,000",3.75,"3,400,000"
"Verlander
										
										Justin Verlander",34,"SP","Vet","$28,000,000","-","-","$28,000,000","$4,743,169",3.42,"25,714,286"
"Altuve
										
										Jose Altuve",27,"2B","Arb 3","$4,500,000","$187,500","-","$4,687,500","$4,687,500",3.38,"3,125,000"
"Liriano
										
										Francisco Liriano",33,"RP","Vet","$13,000,000","$666,668","-","$13,666,668","$4,475,394",3.23,"13,000,000"
"Springer
										
										George Springer",27,"RF","Arb 1","$3,900,000","-","-","$3,900,000","$3,900,000",2.81,"3,900,000"
"McHugh
										
										Collin McHugh",30,"SP","Arb 1","$3,850,000","-","-","$3,850,000","$3,850,000",2.78,"3,850,000"
"Gonzalez
										
										Marwin Gonzalez",28,"LF","Arb 3","$3,725,000","-","-","$3,725,000","$3,725,000",2.69,"3,725,000"
"Fiers
										
										Michael Fiers",32,"SP","Arb 1","$3,450,000","-","-","$3,450,000","$3,450,000",2.49,"3,450,000"
"Harris
										
										Will Harris",32,"RP","Arb 1","$2,200,000","-","-","$2,200,000","$2,200,000",1.59,"2,500,000"
"Clippard
										
										Tyler Clippard",32,"RP","Vet","$4,150,000","$2,000,000","-","$6,150,000","$1,646,743",1.19,"6,125,000"
"Maybin
										
										Cameron Maybin",30,"CF","Vet","$9,000,000","-","-","$9,000,000","$1,573,760",1.13,"5,000,000"
"Marisnick
										
										Jake Marisnick",26,"CF","Arb 1","$1,100,000","-","-","$1,100,000","$1,100,000",0.79,"1,100,000"
"Devenski
										
										Chris Devenski",26,"RP","Pre-Arb","$554,500","-","-","$554,500","$554,500",0.4,"554,500"
"Giles
										
										Ken Giles",26,"RP/CL","Pre-Arb","$550,100","-","-","$550,100","$550,100",0.4,"550,100"
"McCullers
										
										Lance McCullers",23,"SP","Pre-Arb","$548,000","-","-","$548,000","$548,000",0.4,"548,000"
"Peacock
										
										Brad Peacock",29,"SP","Arb 1","$541,500","-","-","$541,500","$541,500",0.39,"541,500"
"Bregman
										
										Alex Bregman",23,"SS","Pre-Arb","$539,400","-","-","$539,400","$539,400",0.39,"539,400"
"Correa
										
										Carlos Correa",22,"SS","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.39,"535,000"
"Davis
										
										J.D. Davis",24,"3B","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.39,"535,000"
"Feliz
										
										Michael Feliz",24,"RP","Pre-Arb","$546,200","-","-","$546,200","$534,315",0.39,"546,200"
"Musgrove
										
										Joe Musgrove",24,"SP","Pre-Arb","$543,400","-","-","$543,400","$510,668",0.37,"543,400"
"Hoyt
										
										James Hoyt",30,"P","Pre-Arb","$535,000","-","-","$535,000","$420,912",0.3,"535,000"
"Martes
										
										Francis Martes",21,"RP","Pre-Arb","$535,000","-","-","$535,000","$339,068",0.24,"535,000"
"Moran
										
										Colin Moran",24,"3B","Pre-Arb","$535,000","-","-","$535,000","$222,148",0.16,"535,000"
"Fisher
										
										Derek Fisher",23,"OF","Pre-Arb","$535,000","-","-","$535,000","$216,302",0.16,"535,000"
"Guduan
										
										Reymin Guduan",25,"P","Pre-Arb","$535,000","-","-","$535,000","$195,841",0.14,"535,000"
"Centeno
										
										Juan Centeno",27,"C","Pre-Arb","$535,000","-","-","$535,000","$169,534",0.12,"535,000"
"Stassi
										
										Max Stassi",26,"C","Pre-Arb","$535,000","-","-","$535,000","$143,227",0.1,"535,000"
"White
										
										Tyler White",26,"1B","Pre-Arb","$535,000","-","-","$535,000","$134,458",0.1,"535,000"
"Kemp
										
										Tony Kemp",25,"LF","Pre-Arb","$535,000","-","-","$535,000","$102,305",0.07,"535,000"
"Reed
										
										A.J. Reed",24,"1B","Pre-Arb","$535,000","-","-","$535,000","$17,538",0.01,"535,000"
"Tucker
										
										Preston Tucker",26,"RF","Pre-Arb","-","-","-","-0","-0",0,"0"
