"Active.Players..42.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Lee
										
										Carlos Lee",35,"1B","Vet","$18,500,000","$500,000","-","$19,000,000","$19,000,000",22.2,0
"Myers
										
										Brett Myers",30,"SP","Vet","$7,000,000","$1,000,000","-","$8,000,000","$8,000,000",9.35,0
"Rodriguez
										
										Wandy Rodriguez",32,"RP","Arb 3","$7,000,000","$500,000","-","$7,500,000","$7,500,000",8.76,0
"Pence
										
										Hunter Pence",28,"LF","Arb 2","$6,900,000","-","-","$6,900,000","$6,900,000",8.06,0
"Lyon
										
										Brandon Lyon",31,"RP","Vet","$5,250,000","-","-","$5,250,000","$5,250,000",6.14,0
"Barmes
										
										Clint Barmes",32,"SS","Arb 3","$3,925,000","-","-","$3,925,000","$3,925,000",4.59,0
"Hall
										
										Bill Hall",31,"3B","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",3.51,0
"Keppinger
										
										Jeff Keppinger",31,"3B","Arb 2","$2,300,000","-","-","$2,300,000","$2,300,000",2.69,0
"Quintero
										
										Humberto Quintero",31,"C","Arb 3","$1,000,000","-","-","$1,000,000","$1,000,000",1.17,0
"Figueroa
										
										Nelson Figueroa",37,"SP","Arb 1","$900,000","-","-","$900,000","$900,000",1.05,0
"Michaels
										
										Jason Michaels",35,"LF","Vet","$900,000","-","-","$900,000","$900,000",1.05,0
"Rowland-Smith
										
										Ryan Rowland-Smith",28,"RP","Pre-Arb","$725,000","-","-","$725,000","$725,000",0.85,0
"Happ
										
										J.A. Happ",28,"SP","Pre-Arb","$474,000","-","-","$474,000","$474,000",0.55,0
"Fulchino
										
										Jeff Fulchino",31,"SP","Pre-Arb","$467,000","-","-","$467,000","$467,000",0.55,0
"Lopez
										
										Wilton Lopez",27,"RP","Pre-Arb","$442,000","-","-","$442,000","$442,000",0.52,0
"Arias
										
										Alberto Arias",27,"RP","Pre-Arb","$439,500","-","-","$439,500","$439,500",0.51,0
"Norris
										
										Bud Norris",26,"SP","Pre-Arb","$437,500","-","-","$437,500","$437,500",0.51,0
"Sanchez
										
										Angel Sanchez",21,"RP","Pre-Arb","$432,500","-","-","$432,500","$432,500",0.51,0
"Johnson
										
										Chris Johnson",26,"3B","Pre-Arb","$424,000","-","-","$424,000","$424,000",0.5,0
"Towles
										
										J.R. Towles",27,"C","Arb 1","$424,000","-","-","$424,000","$424,000",0.5,0
"Bourgeois
										
										Jason Bourgeois",29,"LF","Pre-Arb","$423,000","-","-","$423,000","$423,000",0.49,0
"Castro
										
										Jason Castro",24,"C","Pre-Arb","$421,500","-","-","$421,500","$421,500",0.49,0
"Downs
										
										Matt Downs",27,"3B","Pre-Arb","$421,000","-","-","$421,000","$421,000",0.49,0
"Melancon
										
										Mark Melancon",26,"RP/CL","Pre-Arb","$421,000","-","-","$421,000","$421,000",0.49,0
"Abad
										
										Fernando Abad",25,"RP","Pre-Arb","$418,000","-","-","$418,000","$418,000",0.49,0
"Wallace
										
										Brett Wallace",24,"3B","Pre-Arb","$418,000","-","-","$418,000","$418,000",0.49,0
"Del Rosario
										
										Enerio Del Rosario",25,"RP","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.49,0
"Escalona
										
										Sergio Escalona",26,"RP","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.49,0
"Bogusevic
										
										Brian Bogusevic",27,"RF","Pre-Arb","$416,500","-","-","$416,500","$416,500",0.49,0
"Wright
										
										Wesley Wright",26,"RP","Pre-Arb","$416,500","-","-","$416,500","$416,500",0.49,0
"Abreu
										
										Juan Abreu",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Altuve
										
										Jose Altuve",21,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Carpenter
										
										David Carpenter",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Corporan
										
										Carlos Corporan",27,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"De Leon
										
										Jorge De Leon",0,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Leon
										
										Arcenio Leon",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Lyles
										
										Jordan Lyles",20,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Martinez
										
										J.D. Martinez",23,"DH","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Paredes
										
										Jimmy Paredes",22,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Rodriguez
										
										Aneury Rodriguez",23,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Rodriguez
										
										Fernando Rodriguez",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
"Shuck
										
										J.B. Shuck",24,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.48,0
