"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Verlander
										
										Justin Verlander",35,"SP","Vet","$28,000,000","-","$100,000","$28,100,000","$20,000,000",12.23,"25,714,286"
"Keuchel
										
										Dallas Keuchel",30,"SP","Arb 3","$13,200,000","-","-","$13,200,000","$13,200,000",8.07,"13,200,000"
"Reddick
										
										Josh Reddick",31,"RF","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",7.95,"13,000,000"
"Gurriel
										
										Yulieski Gurriel",34,"1B","Pre-Arb","$12,000,000","$400,000","-","$12,400,000","$12,400,000",7.58,"9,500,000"
"Springer
										
										George Springer",28,"CF","Arb 2","$12,000,000","-","-","$12,000,000","$12,000,000",7.34,"12,000,000"
"McCann
										
										Brian McCann",34,"C","Vet","$17,000,000","-","-","$17,000,000","$11,500,000",7.03,"17,000,000"
"Altuve
										
										Jose Altuve",28,"2B","Vet","$6,000,000","$3,000,000","-","$9,000,000","$9,000,000",5.5,"23,357,143"
"Morton
										
										Charlie Morton",34,"SP","Vet","$7,000,000","-","$1,875,000","$8,875,000","$8,875,000",5.43,"7,000,000"
"Smith
										
										Joe Smith",34,"RP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",4.28,"7,500,000"
"Cole
										
										Gerrit Cole",27,"SP","Arb 2","$6,750,000","-","-","$6,750,000","$6,750,000",4.13,"6,750,000"
"Gattis
										
										Evan Gattis",31,"C","Arb 3","$6,700,000","-","-","$6,700,000","$6,700,000",4.1,"6,700,000"
"Sipp
										
										Tony Sipp",34,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",3.67,"6,000,000"
"Gonzalez
										
										Marwin Gonzalez",29,"LF","Arb 4","$5,125,000","-","-","$5,125,000","$5,125,000",3.13,"3,725,000"
"McHugh
										
										Collin McHugh",31,"RP","Arb 2","$5,000,000","-","-","$5,000,000","$5,000,000",3.06,"5,000,000"
"Rondon
										
										Hector Rondon",30,"RP","Arb 3","$4,000,000","-","-","$4,000,000","$4,000,000",2.45,"4,250,000"
"Harris
										
										Will Harris",33,"RP","Arb 2","$2,800,000","-","-","$2,800,000","$2,800,000",1.71,"2,500,000"
"McCullers
										
										Lance McCullers",24,"SP","Arb 1","$2,450,000","-","-","$2,450,000","$2,450,000",1.5,"2,450,000"
"Peacock
										
										Brad Peacock",30,"RP","Arb 2","$2,440,000","-","-","$2,440,000","$2,440,000",1.49,"2,440,000"
"Marisnick
										
										Jake Marisnick",27,"CF","Arb 2","$1,900,000","-","-","$1,900,000","$1,900,000",1.16,"1,900,000"
"Osuna
										
										Roberto Osuna",23,"RP/CL","Arb 1","$5,300,000","-","-","$5,300,000","$1,766,690",1.08,"5,300,000"
"Maldonado
										
										Martin Maldonado",31,"C","Arb 4","$3,900,000","-","-","$3,900,000","$1,383,888",0.85,"3,900,000"
"Correa
										
										Carlos Correa",23,"SS","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",0.61,"1,000,000"
"Devenski
										
										Chris Devenski",27,"RP","Pre-Arb","$599,200","-","-","$599,200","$599,200",0.37,"599,200"
"Bregman
										
										Alex Bregman",24,"3B","Pre-Arb","$599,000","-","-","$599,000","$599,000",0.37,"599,000"
"Pressly
										
										Ryan Pressly",29,"RP","Arb 2","$1,600,000","-","-","$1,600,000","$559,130",0.34,"1,600,000"
"Stassi
										
										Max Stassi",27,"C","Pre-Arb","$557,100","-","-","$557,100","$557,100",0.34,"557,100"
"Kemp
										
										Tony Kemp",26,"LF","Pre-Arb","$545,000","-","-","$545,000","$404,340",0.25,"545,000"
"Deetz
										
										Dean Deetz",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$339,880",0.21,"545,000"
"White
										
										Tyler White",27,"DH","Pre-Arb","$545,000","-","-","$545,000","$278,350",0.17,"545,000"
"Davis
										
										J.D. Davis",25,"3B","Pre-Arb","$550,100","-","-","$550,100","$233,682",0.14,"550,100"
"Perez
										
										Cionel Perez",22,"RP","Pre-Arb","$545,000","-","-","$545,000","$213,890",0.13,"545,000"
"Tucker
										
										Kyle Tucker",21,"RF","Pre-Arb","$545,000","-","-","$545,000","$146,500",0.09,"545,000"
"Valdez
										
										Framber Valdez",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$120,130",0.07,"545,000"
"James
										
										Josh James",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.05,"545,000"
"Straw
										
										Myles Straw",23,"CF","Pre-Arb","$545,000","-","-","$545,000","$46,880",0.03,"545,000"
"Guduan
										
										Reymin Guduan",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$43,950",0.03,"545,000"
