"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Braun
										
										Ryan Braun",34,"LF","Vet","$19,000,000","$1,000,000","-","$20,000,000","$20,000,000",18.35,"21,000,000"
"Cain
										
										Lorenzo Cain",32,"CF","Vet","$14,000,000","-","$300,000","$14,300,000","$14,300,000",13.12,"16,000,000"
"Chacin
										
										Jhoulys Chacin",30,"SP","Vet","$8,000,000","$750,000","-","$8,750,000","$8,750,000",8.03,"7,750,000"
"Yelich
										
										Christian Yelich",26,"LF","Arb 2","$7,000,000","-","-","$7,000,000","$7,000,000",6.42,"7,081,429"
"Thames
										
										Eric Thames",31,"1B","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",4.59,"5,333,333"
"Anderson
										
										Chase Anderson",30,"SP","Arb 2","$4,250,000","$500,000","-","$4,750,000","$4,750,000",4.36,"5,875,000"
"Knebel
										
										Corey Knebel",26,"RP/CL","Arb 1","$3,650,000","-","-","$3,650,000","$3,650,000",3.35,"3,650,000"
"Soria
										
										Joakim Soria",34,"RP","Vet","$9,000,000","-","-","$9,000,000","$2,838,710",2.6,"8,333,333"
"Schoop
										
										Jonathan Schoop",26,"2B","Arb 2","$8,500,000","-","-","$8,500,000","$2,833,338",2.6,"8,500,000"
"Albers
										
										Matt Albers",35,"RP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",2.29,"2,500,000"
"Miley
										
										Wade Miley",31,"SP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",2.29,"2,500,000"
"Jeffress
										
										Jeremy Jeffress",30,"RP","Arb 2","$1,700,000","$50,000","$550,000","$2,300,000","$2,300,000",2.11,"1,750,000"
"Perez
										
										Hernan Perez",27,"2B","Arb 1","$1,975,000","-","-","$1,975,000","$1,975,000",1.81,"1,975,000"
"Moustakas
										
										Mike Moustakas",29,"3B","Vet","$5,500,000","-","$2,200,000","$7,700,000","$1,922,050",1.76,"6,500,000"
"Granderson
										
										Curtis Granderson",37,"RF","Vet","$5,000,000","-","-","$5,000,000","$833,342",0.76,"5,000,000"
"Jennings
										
										Dan Jennings",31,"RP","Arb 3","$750,000","-","-","$750,000","$750,000",0.69,"750,000"
"Davies
										
										Zach Davies",25,"SP","Pre-Arb","$572,000","-","-","$572,000","$572,000",0.52,"572,000"
"Shaw
										
										Travis Shaw",28,"3B","Pre-Arb","$567,400","-","-","$567,400","$567,400",0.52,"567,400"
"Pina
										
										Manuel Pina",31,"C","Pre-Arb","$560,100","-","-","$560,100","$560,100",0.51,"560,100"
"Aguilar
										
										Jesus Aguilar",28,"1B","Pre-Arb","$557,200","-","-","$557,200","$557,200",0.51,"557,200"
"Hader
										
										Josh Hader",24,"RP/CL","Pre-Arb","$556,500","-","-","$556,500","$556,500",0.51,"556,500"
"Guerra
										
										Junior Guerra",33,"SP","Pre-Arb","$545,000","-","-","$545,000","$509,820",0.47,"545,000"
"Williams
										
										Taylor Williams",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$489,310",0.45,"545,000"
"Arcia
										
										Orlando Arcia",23,"SS","Pre-Arb","$559,600","-","-","$559,600","$472,413",0.43,"559,600"
"Peralta
										
										Freddy Peralta",22,"SP","Pre-Arb","$545,000","-","-","$545,000","$468,800",0.43,"545,000"
"Barnes
										
										Jacob Barnes",28,"RP","Pre-Arb","$558,900","-","-","$558,900","$441,735",0.41,"558,900"
"Franklin
										
										Nick Franklin",27,"LF","Arb 1","$545,000","-","-","$545,000","$427,780",0.39,"545,000"
"Saladino
										
										Tyler Saladino",28,"SS","Pre-Arb","$565,000","-","-","$565,000","$407,092",0.37,"565,000"
"Kratz
										
										Erik Kratz",38,"C","","$545,000","-","-","$545,000","$377,970",0.35,"545,000"
"Santana
										
										Domingo Santana",25,"RF","Pre-Arb","$572,400","-","-","$572,400","$356,932",0.33,"572,400"
"Burnes
										
										Corbin Burnes",23,"RP","Pre-Arb","$545,000","-","-","$545,000","$249,050",0.23,"545,000"
"Lyles
										
										Jordan Lyles",27,"SP","Vet","$750,000","-","-","$750,000","$229,824",0.21,"1,000,000"
"Woodruff
										
										Brandon Woodruff",25,"RP","Pre-Arb","$550,100","-","-","$550,100","$210,018",0.19,"550,100"
"Broxton
										
										Keon Broxton",28,"RF","Pre-Arb","$545,000","-","-","$545,000","$205,100",0.19,"545,000"
"Cedeno
										
										Xavier Cedeno",31,"RP","Arb 2","$1,050,000","-","-","$1,050,000","$174,995",0.16,"1,050,000"
"Nottingham
										
										Jacob Nottingham",23,"C","Pre-Arb","$545,000","-","-","$545,000","$152,360",0.14,"545,000"
