"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Molina
										
										Yadier Molina",35,"C","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",12.21,"20,000,000"
"Wainwright
										
										Adam Wainwright",36,"SP","Vet","$19,500,000","-","-","$19,500,000","$19,500,000",11.91,"19,500,000"
"Carpenter
										
										Matt Carpenter",32,"1B","Vet","$13,500,000","$250,000","-","$13,750,000","$13,750,000",8.4,"8,666,667"
"Martinez
										
										Carlos Martinez",26,"SP","Arb 2","$11,500,000","$200,000","-","$11,700,000","$11,700,000",7.14,"10,200,000"
"Ozuna
										
										Marcell Ozuna",27,"LF","Arb 2","$9,000,000","-","-","$9,000,000","$9,000,000",5.5,"9,000,000"
"Mikolas
										
										Miles Mikolas",29,"SP","Pre-Arb","$7,750,000","-","-","$7,750,000","$7,750,000",4.73,"7,750,000"
"Cecil
										
										Brett Cecil",31,"RP","Vet","$7,500,000","$250,000","-","$7,750,000","$7,750,000",4.73,"7,625,000"
"Gyorko
										
										Jedd Gyorko",29,"3B","Arb 3","$9,000,000","-","-","$9,000,000","$6,500,000",3.97,"6,200,000"
"Wong
										
										Kolten Wong",27,"2B","Arb 2","$4,000,000","-","-","$4,000,000","$4,000,000",2.44,"5,100,000"
"Norris
										
										Bud Norris",33,"RP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",1.83,"3,000,000"
"DeJong
										
										Paul DeJong",24,"SS","Pre-Arb","$1,000,000","$166,666","-","$1,166,666","$1,166,666",0.71,"4,333,333"
"Leone
										
										Dominic Leone",26,"RP","Arb 1","$1,085,000","-","-","$1,085,000","$1,085,000",0.66,"1,085,000"
"Adams
										
										Matt Adams",29,"1B","Arb 3","$4,000,000","-","-","$4,000,000","$881,705",0.54,"4,000,000"
"Pena
										
										Francisco Pena",28,"C","Pre-Arb","$650,000","-","-","$650,000","$650,000",0.4,"650,000"
"Garcia
										
										Greg Garcia",28,"2B","Pre-Arb","$569,600","-","-","$569,600","$569,600",0.35,"569,600"
"Martinez
										
										Jose Martinez",29,"1B","Pre-Arb","$560,400","-","-","$560,400","$560,400",0.34,"560,400"
"Hicks
										
										Jordan Hicks",21,"RP/CL","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.33,"545,000"
"Ross
										
										Tyson Ross",31,"SP","Vet","$1,750,000","-","$950,000","$2,700,000","$536,313",0.33,"1,750,000"
"Bader
										
										Harrison Bader",24,"RF","Pre-Arb","$545,000","-","-","$545,000","$530,330",0.32,"545,000"
"Weaver
										
										Luke Weaver",24,"SP","Pre-Arb","$550,800","-","-","$550,800","$512,253",0.31,"550,800"
"Mayers
										
										Mike Mayers",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$477,590",0.29,"545,000"
"Munoz
										
										Yairo Munoz",23,"SS","Pre-Arb","$545,000","-","-","$545,000","$454,150",0.28,"545,000"
"Flaherty
										
										Jack Flaherty",22,"SP","Pre-Arb","$545,000","-","-","$545,000","$433,640",0.26,"545,000"
"Gant
										
										John Gant",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$375,040",0.23,"545,000"
"Brebbia
										
										John Brebbia",28,"RP","Pre-Arb","$552,000","-","-","$552,000","$368,032",0.22,"552,000"
"Gomber
										
										Austin Gomber",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$322,300",0.2,"545,000"
"O'Neill
										
										Tyler O'Neill",23,"OF","Pre-Arb","$545,000","-","-","$545,000","$295,930",0.18,"545,000"
"Shreve
										
										Chasen Shreve",27,"RP","Arb 1","$825,000","-","-","$825,000","$283,840",0.17,"825,000"
"Hudson
										
										Dakota Hudson",23,"RP","Pre-Arb","$545,000","-","-","$545,000","$193,380",0.12,"545,000"
"Poncedeleon
										
										Daniel Poncedeleon",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$178,730",0.11,"545,000"
"Kelly
										
										Carson Kelly",23,"C","Pre-Arb","$545,000","-","-","$545,000","$175,800",0.11,"545,000"
"Webb
										
										Tyler Webb",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$140,640",0.09,"545,000"
"Wisdom
										
										Patrick Wisdom",26,"3B","Pre-Arb","$545,000","-","-","$545,000","$131,850",0.08,"545,000"
"Garcia
										
										Adolis Garcia",25,"OF","Pre-Arb","$545,000","-","-","$545,000","$120,130",0.07,"545,000"
"Gallegos
										
										Giovanny Gallegos",26,"RP","Pre-Arb","$549,975","-","-","$549,975","$29,570",0.02,"549,975"
"Sosa
										
										Edmundo Sosa",22,"SS","Pre-Arb","$545,000","-","-","$545,000","$23,440",0.01,"545,000"
