"Active.Players..45.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Fielder
										
										Prince Fielder",27,"DH","Arb 3","$15,500,000","-","-","$15,500,000","$15,500,000",16.82,0
"Greinke
										
										Zack Greinke",27,"SP","Vet","$13,500,000","-","-","$13,500,000","$13,500,000",14.65,0
"Wolf
										
										Randy Wolf",34,"SP","Vet","$9,500,000","-","-","$9,500,000","$9,500,000",10.31,0
"Hart
										
										Corey Hart",29,"RF","Arb 3","$6,500,000","$333,333","-","$6,833,333","$6,833,333",7.42,0
"Braun
										
										Ryan Braun",27,"LF","Arb 2","$4,000,000","$1,000,000","-","$5,000,000","$5,000,000",5.43,0
"Weeks
										
										Rickie Weeks",28,"1B","Pre-Arb","$3,500,000","$1,000,000","-","$4,500,000","$4,500,000",4.88,0
"Hawkins
										
										LaTroy Hawkins",38,"RP/CL","Vet","$4,000,000","$250,000","-","$4,250,000","$4,250,000",4.61,0
"Marcum
										
										Shaun Marcum",29,"SP","Arb 2","$3,950,000","-","-","$3,950,000","$3,950,000",4.29,0
"Gallardo
										
										Yovani Gallardo",25,"RP","Arb 1","$3,250,000","$250,000","-","$3,500,000","$3,500,000",3.8,0
"Rodriguez
										
										Francisco Rodriguez",29,"RP","","$11,500,000","$666,667","-","$12,166,667","$2,450,819",2.66,0
"Betancourt
										
										Yuniesky Betancourt",29,"1B","Vet","$4,000,000","$375,000","-","$4,375,000","$2,000,000",2.17,0
"Saito
										
										Takashi Saito",41,"RP","Arb 3","$1,750,000","-","-","$1,750,000","$1,750,000",1.9,0
"Gomez
										
										Carlos Gomez",25,"CF","Arb 2","$1,500,000","-","-","$1,500,000","$1,500,000",1.63,0
"Counsell
										
										Craig Counsell",40,"3B","Pre-Arb","$1,400,000","-","-","$1,400,000","$1,400,000",1.52,0
"Loe
										
										Kameron Loe",29,"RP","Arb 1","$1,250,000","-","-","$1,250,000","$1,250,000",1.36,0
"Parra
										
										Manny Parra",28,"RP","Arb 1","$1,200,000","-","-","$1,200,000","$1,200,000",1.3,0
"Mitre
										
										Sergio Mitre",30,"RP","Pre-Arb","$900,000","-","-","$900,000","$900,000",0.98,0
"Green
										
										Sean Green",38,"RP","Pre-Arb","$875,000","-","-","$875,000","$875,000",0.95,0
"Kotsay
										
										Mark Kotsay",35,"CF","Vet","$800,000","-","-","$800,000","$800,000",0.87,0
"Nieves
										
										Wil Nieves",33,"C","Arb 2","$775,000","-","-","$775,000","$775,000",0.84,0
"Reed
										
										Jeremy Reed",30,"LF","Vet","$550,000","-","-","$550,000","$550,000",0.6,0
"McGehee
										
										Casey McGehee",28,"3B","Pre-Arb","$468,000","-","-","$468,000","$468,000",0.51,0
"Morgan
										
										Nyjer Morgan",30,"CF","Pre-Arb","$450,000","-","-","$450,000","$450,000",0.49,0
"Narveson
										
										Chris Narveson",29,"RP","Pre-Arb","$444,150","-","-","$444,150","$444,150",0.48,0
"Axford
										
										John Axford",28,"RP","Pre-Arb","$442,500","-","-","$442,500","$442,500",0.48,0
"Kottaras
										
										George Kottaras",28,"C","Pre-Arb","$440,000","-","-","$440,000","$440,000",0.48,0
"Stetter
										
										Mitch Stetter",30,"RP","Pre-Arb","$427,000","-","-","$427,000","$427,000",0.46,0
"Braddock
										
										Zach Braddock",23,"RP","Pre-Arb","$424,000","-","-","$424,000","$424,000",0.46,0
"Lucroy
										
										Jonathan Lucroy",25,"C","Pre-Arb","$424,000","-","-","$424,000","$424,000",0.46,0
"Almonte
										
										Erick Almonte",33,"SS","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"De La Cruz
										
										Frankie De La Cruz",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Dickerson
										
										Chris Dickerson",29,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Dillard
										
										Tim Dillard",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Estrada
										
										Marco Estrada",27,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Farris
										
										Eric Farris",25,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Fiers
										
										Michael Fiers",26,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Gamel
										
										Mat Gamel",25,"1B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Green
										
										Taylor Green",24,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Kintzler
										
										Brandon Kintzler",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Maldonado
										
										Martin Maldonado",24,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Maysonet
										
										Edwin Maysonet",29,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"McClendon
										
										Mike McClendon",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Rogers
										
										Mark Rogers",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Scarpetta
										
										Cody Scarpetta",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
"Schafer
										
										Logan Schafer",24,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.45,0
