"Active.Players..47.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Greinke
										
										Zack Greinke",28,"SP","Vet","$13,500,000","-","-","$13,500,000","$13,500,000",12.17,0
"Weeks
										
										Rickie Weeks",29,"1B","Vet","$10,000,000","$1,000,000","-","$11,000,000","$11,000,000",9.92,0
"Wolf
										
										Randy Wolf",35,"SP","Vet","$9,500,000","-","-","$9,500,000","$9,500,000",8.57,0
"Hart
										
										Corey Hart",30,"RF","Vet","$9,000,000","$333,333","-","$9,333,333","$9,333,333",8.42,0
"Rodriguez
										
										Francisco Rodriguez",30,"RP","","$8,000,000","-","-","$8,000,000","$8,000,000",7.21,0
"Marcum
										
										Shaun Marcum",30,"SP","Arb 3","$7,725,000","-","-","$7,725,000","$7,725,000",6.97,0
"Braun
										
										Ryan Braun",28,"LF","Arb 3","$6,000,000","$1,000,000","-","$7,000,000","$7,000,000",6.31,0
"Ramirez
										
										Aramis Ramirez",34,"3B","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",5.41,0
"Gallardo
										
										Yovani Gallardo",26,"RP","Arb 2","$5,500,000","$250,000","-","$5,750,000","$5,750,000",5.18,0
"Gonzalez
										
										Alex Gonzalez",35,"SS","Vet","$3,500,000","-","-","$3,500,000","$3,500,000",3.16,0
"Aoki
										
										Norichika Aoki",30,"LF","Pre-Arb","$1,000,000","-","$1,675,000","$2,675,000","$2,675,000",2.41,0
"Morgan
										
										Nyjer Morgan",31,"CF","Arb 1","$2,350,000","-","-","$2,350,000","$2,350,000",2.12,0
"Loe
										
										Kameron Loe",30,"RP","Arb 2","$2,175,000","-","-","$2,175,000","$2,175,000",1.96,0
"Veras
										
										Jose Veras",31,"RP","Arb 2","$2,000,000","-","-","$2,000,000","$2,000,000",1.8,0
"Gomez
										
										Carlos Gomez",26,"CF","Arb 3","$1,962,500","-","$25,000","$1,987,500","$1,987,500",1.79,0
"Parra
										
										Manny Parra",29,"RP","Arb 2","$1,200,000","-","-","$1,200,000","$1,200,000",1.08,0
"Izturis
										
										Cesar Izturis",32,"SS","Vet","$875,000","-","-","$875,000","$875,000",0.79,0
"Lucroy
										
										Jonathan Lucroy",26,"C","Pre-Arb","$500,000","$100,000","-","$600,000","$600,000",0.54,0
"Axford
										
										John Axford",29,"RP","Pre-Arb","$525,000","-","-","$525,000","$525,000",0.47,0
"Ishikawa
										
										Travis Ishikawa",28,"1B","Pre-Arb","$525,000","-","-","$525,000","$525,000",0.47,0
"Narveson
										
										Chris Narveson",30,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.45,0
"Estrada
										
										Marco Estrada",28,"SP","Pre-Arb","$486,000","-","-","$486,000","$486,000",0.44,0
"Dillard
										
										Tim Dillard",28,"RP","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.43,0
"Gamel
										
										Mat Gamel",26,"1B","Pre-Arb","$481,000","-","-","$481,000","$481,000",0.43,0
"Kintzler
										
										Brandon Kintzler",27,"RP","Pre-Arb","$481,000","-","-","$481,000","$481,000",0.43,0
"Bianchi
										
										Jeff Bianchi",25,"2B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"De Los Santos
										
										Miguel De Los Santos",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Farris
										
										Eric Farris",26,"2B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Fiers
										
										Michael Fiers",27,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Gindl
										
										Caleb Gindl",23,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Green
										
										Taylor Green",25,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Hellweg
										
										Johnny Hellweg",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Henderson
										
										Jim Henderson",29,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Komatsu
										
										Erik Komatsu",24,"CF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Maldonado
										
										Martin Maldonado",25,"C","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Manzanillo
										
										Santo Manzanillo",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Maysonet
										
										Edwin Maysonet",30,"2B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Peralta
										
										Wily Peralta",23,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Perez
										
										Juan Perez",33,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Rogers
										
										Mark Rogers",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Scarpetta
										
										Cody Scarpetta",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Schafer
										
										Logan Schafer",25,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Segura
										
										Jean Segura",22,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Stinson
										
										Josh Stinson",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"Thornburg
										
										Tyler Thornburg",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.43,0
"De Los Santos
										
										Fautino De Los Santos",26,"RP","Pre-Arb","$482,500","-","-","$482,500","$176,653",0.16,0
"Torrealba
										
										Yorbit Torrealba",33,"C","Vet","$480,000","-","-","$480,000","$34,098",0.03,0
