"Active.Players..42.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cain
										
										Matt Cain",29,"RP","Vet","$20,000,000","$833,333","-","$20,833,333","$20,833,333",12.16,0
"Lincecum
										
										Tim Lincecum",30,"RP","Vet","$17,000,000","-","-","$17,000,000","$17,000,000",9.92,0
"Pence
										
										Hunter Pence",31,"LF","Vet","$16,000,000","-","$25,000","$16,025,000","$16,025,000",9.35,0
"Posey
										
										Buster Posey",27,"C","Arb 2","$10,500,000","$777,777","$50,000","$11,327,777","$11,327,777",6.61,0
"Hudson
										
										Tim Hudson",38,"SP","Vet","$11,000,000","-","$25,000","$11,025,000","$11,025,000",6.43,0
"Pagan
										
										Angel Pagan",32,"LF","Vet","$9,000,000","$1,250,000","-","$10,250,000","$10,250,000",5.98,0
"Sandoval
										
										Pablo Sandoval",27,"3B","Arb 3","$8,250,000","-","-","$8,250,000","$8,250,000",4.82,0
"Scutaro
										
										Marco Scutaro",38,"2B","Vet","$6,000,000","$666,667","-","$6,666,667","$6,666,667",3.89,0
"Romo
										
										Sergio Romo",31,"RP/CL","Arb 3","$5,500,000","-","$800,000","$6,300,000","$6,300,000",3.68,0
"Morse
										
										Mike Morse",32,"LF","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",3.5,0
"Affeldt
										
										Jeremy Affeldt",35,"RP","Vet","$5,000,000","$1,000,000","-","$6,000,000","$6,000,000",3.5,0
"Vogelsong
										
										Ryan Vogelsong",36,"SP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",2.92,0
"Casilla
										
										Santiago Casilla",33,"RP","Vet","$4,500,000","-","-","$4,500,000","$4,500,000",2.63,0
"Lopez
										
										Javier Lopez",36,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.33,0
"Bumgarner
										
										Madison Bumgarner",24,"SP","Arb 1","$3,750,000","$200,000","$50,000","$4,000,000","$4,000,000",2.33,0
"Belt
										
										Brandon Belt",26,"1B","Pre-Arb","$2,900,000","-","-","$2,900,000","$2,900,000",1.69,0
"Peavy
										
										Jake Peavy",33,"RP","Vet","$14,500,000","-","-","$14,500,000","$2,575,136",1.5,0
"Blanco
										
										Gregor Blanco",30,"RF","Arb 2","$2,525,000","-","-","$2,525,000","$2,525,000",1.47,0
"Arias
										
										Joaquin Arias",29,"SS","Arb 2","$1,150,000","-","-","$1,150,000","$1,150,000",0.67,0
"Gutierrez
										
										J.C. Gutierrez",30,"RP","Arb 2","$850,000","-","-","$850,000","$850,000",0.5,0
"Petit
										
										Yusmeiro Petit",29,"RP","Arb 1","$845,000","-","-","$845,000","$845,000",0.49,0
"Crawford
										
										Brandon Crawford",27,"SS","Pre-Arb","$560,000","-","-","$560,000","$560,000",0.33,0
"Sanchez
										
										Hector Sanchez",24,"C","Pre-Arb","$512,000","-","-","$512,000","$512,000",0.3,0
"Machi
										
										Jean Machi",32,"RP","Pre-Arb","$505,000","-","-","$505,000","$505,000",0.29,0
"Adrianza
										
										Ehire Adrianza",24,"SS","Pre-Arb","$500,500","-","-","$500,500","$500,500",0.29,0
"Colvin
										
										Tyler Colvin",28,"RP","Arb 2","$1,000,000","-","-","$1,000,000","$448,087",0.26,0
"Perez
										
										Juan Perez",27,"LF","Pre-Arb","$501,000","-","-","$501,000","$320,311",0.19,0
"Hicks
										
										Brandon Hicks",28,"2B","Pre-Arb","$525,000","-","-","$525,000","$295,491",0.17,0
"Panik
										
										Joe Panik",23,"2B","Pre-Arb","$500,000","-","-","$500,000","$273,224",0.16,0
"Susac
										
										Andrew Susac",24,"C","Pre-Arb","$500,000","-","-","$500,000","$177,595",0.1,0
"Ishikawa
										
										Travis Ishikawa",30,"1B","Arb 1","$500,000","-","-","$500,000","$169,398",0.1,0
"Kontos
										
										George Kontos",29,"RP","Pre-Arb","$500,000","-","-","$500,000","$166,666",0.1,0
"Duvall
										
										Adam Duvall",25,"LF","Pre-Arb","$500,000","-","-","$500,000","$161,202",0.09,0
"Duffy
										
										Matt Duffy",23,"3B","Pre-Arb","$500,000","-","-","$500,000","$158,469",0.09,0
"Dominguez
										
										Chris Dominguez",27,"LF","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.04,0
"Kickham
										
										Mike Kickham",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.04,0
"Strickland
										
										Hunter Strickland",25,"RP/CL","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.04,0
"Heston
										
										Chris Heston",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$73,770",0.04,0
"Brown
										
										Gary Brown",25,"LF","Pre-Arb","$500,000","-","-","$500,000","$71,038",0.04,0
"Cordier
										
										Erik Cordier",28,"RP","Pre-Arb","$500,000","-","-","$500,000","$71,038",0.04,0
"Abreu
										
										Tony Abreu",29,"2B","Arb 1","$500,000","-","-","$500,000","$16,393",0.01,0
"Parker
										
										Jarrett Parker",25,"RF","Pre-Arb","$500,000","-","-","$500,000","$2,732",0,0
