"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Troy Tulowitzki",29,"SS","Vet",1.6e+07,0,25000,16025000,16025000,16.58,0
"Michael Cuddyer",35,"LF","Vet",11500000,0,0,11500000,11500000,11.9,0
"Jorge De La Rosa",33,"RP","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,11.38,0
"Carlos Gonzalez",28,"RF","Vet",10500000,428571,0,10928571,10928571,11.31,0
"Brett Anderson",26,"SP","Vet",8e+06,0,0,8e+06,6e+06,6.21,0
"Justin Morneau",33,"1B","Vet",5e+06,0,0,5e+06,5e+06,5.17,0
"Jhoulys Chacin",26,"SP","Arb 2",4850000,0,0,4850000,4850000,5.02,0
"Boone Logan",29,"RP","Vet",4750000,0,0,4750000,4750000,4.91,0
"Matt Belisle",34,"RP","Vet",4250000,0,0,4250000,4250000,4.4,0
"Drew Stubbs",29,"CF","Arb 2",4100000,0,0,4100000,4100000,4.24,0
"LaTroy Hawkins",41,"RP/CL","Vet",2250000,0,0,2250000,2250000,2.33,0
"Wilton Lopez",30,"RP","Arb 2",2200000,0,0,2200000,2200000,2.28,0
"Juan Nicasio",27,"RP","Pre-Arb",2025000,0,0,2025000,2025000,2.09,0
"Franklin Morales",28,"RP","Arb 3",1712500,0,0,1712500,1712500,1.77,0
"Nick Massett",32,"RP","Vet",1200000,0,0,1200000,1200000,1.24,0
"Michael McKenry",29,"C","Pre-Arb",750000,0,0,750000,750000,0.78,0
"Rex Brothers",26,"RP","Pre-Arb",502000,0,0,502000,502000,0.52,0
"Tyler Chatwood",24,"SP","Pre-Arb",502000,0,0,502000,502000,0.52,0
"Jordan Lyles",23,"SP","Pre-Arb",502000,0,0,502000,502000,0.52,0
"Adam Ottavino",28,"RP","Pre-Arb",502000,0,0,502000,502000,0.52,0
"Wilin Rosario",25,"1B","Pre-Arb",502000,0,0,502000,502000,0.52,0
"Brandon Barnes",28,"CF","Pre-Arb",501000,0,0,501000,501000,0.52,0
"Charlie Blackmon",28,"CF","Pre-Arb",501000,0,0,501000,501000,0.52,0
"D.J. LeMahieu",25,"2B","Pre-Arb",501000,0,0,501000,501000,0.52,0
"Nolan Arenado",23,"3B","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.52,0
"Tommy Kahnle",24,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.52,0
"Corey Dickerson",25,"OF","Pre-Arb",5e+05,0,0,5e+05,480874,0.5,0
"Charlie Culberson",25,"3B","Pre-Arb",5e+05,0,0,5e+05,478142,0.49,0
"Josh Rutledge",25,"SS","Pre-Arb",501000,0,0,501000,440770,0.46,0
"Christian Bergman",26,"RP","Pre-Arb",5e+05,0,0,5e+05,306010,0.32,0
"Tyler Matzek",23,"RP","Pre-Arb",5e+05,0,0,5e+05,300546,0.31,0
"Yohan Flande",28,"SP","Pre-Arb",5e+05,0,0,5e+05,188524,0.2,0
"Christian Friedrich",26,"SP","Pre-Arb",5e+05,0,0,5e+05,122950,0.13,0
"Ben Paulsen",26,"1B","Pre-Arb",5e+05,0,0,5e+05,117486,0.12,0
"Matt McBride",29,"C","Pre-Arb",5e+05,0,0,5e+05,112021,0.12,0
"Rob Scahill",27,"RP","Pre-Arb",5e+05,0,0,5e+05,109289,0.11,0
"Kyle Parker",24,"LF","Pre-Arb",5e+05,0,0,5e+05,101092,0.1,0
"Jackson Williams",28,"C","Pre-Arb",5e+05,0,0,5e+05,95628,0.1,0
"Jair Jurrjens",28,"SP","Arb 1",5e+05,0,0,5e+05,49180,0.05,0
