"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Michael Cuddyer",33,"LF","Vet",10500000,0,0,10500000,10500000,11.9,0
"Jorge De La Rosa",31,"RP","Vet",1e+07,5e+05,0,10500000,10500000,11.9,0
"Troy Tulowitzki",27,"SS","Vet",8250000,0,25000,8275000,8275000,9.38,0
"Jeremy Guthrie",33,"SP","Arb 3",8200000,0,0,8200000,8200000,9.3,0
"Carlos Gonzalez",26,"RF","Vet",5e+06,428571,50000,5478571,5478571,6.21,0
"Todd Helton",38,"1B","Vet",4900000,0,0,4900000,4900000,5.55,0
"Rafael Betancourt",37,"RP","Vet",4e+06,0,0,4e+06,4e+06,4.53,0
"Matt Belisle",32,"RP","Vet",3775000,0,0,3775000,3775000,4.28,0
"Ramon Hernandez",36,"C","Vet",3200000,0,0,3200000,3200000,3.63,0
"Dexter Fowler",26,"CF","Arb 1",2350000,0,0,2350000,2350000,2.66,0
"Jason Giambi",41,"DH","Vet",1e+06,0,0,1e+06,1e+06,1.13,0
"Jhoulys Chacin",24,"SP","Pre-Arb",482000,0,0,482000,482000,0.55,0
"Jonathan Herrera",27,"SS","Pre-Arb",482000,0,0,482000,482000,0.55,0
"Josh Outman",27,"RP","Pre-Arb",482000,0,0,482000,482000,0.55,0
"Tyler Colvin",26,"RP","Pre-Arb",481000,0,0,481000,481000,0.55,0
"Matt Reynolds",27,"RP","Pre-Arb",481000,0,0,481000,481000,0.55,0
"Josh Roenicke",29,"RP","Pre-Arb",481000,0,0,481000,481000,0.55,0
"Esmil Rogers",26,"RP","Pre-Arb",481000,0,0,481000,481000,0.55,0
"Eric Young Jr.",27,"CF","Pre-Arb",481000,0,0,481000,481000,0.55,0
"Charlie Blackmon",26,"CF","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Rex Brothers",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Andrew Brown",27,"LF","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Tyler Chatwood",22,"SP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Charlie Culberson",23,"3B","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Edgmer Escalona",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Tommy Field",25,"2B","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Christian Friedrich",24,"SP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Hector Gomez",24,"SS","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Will Harris",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"D.J. LeMahieu",23,"2B","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Guillermo Moscoso",28,"SP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Chris Nelson",26,"3B","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Juan Nicasio",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Rafael Ortego",21,"CF","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Adam Ottavino",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Jordan Pacheco",26,"3B","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Drew Pomeranz",23,"SP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Zach Putnam",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Wilin Rosario",23,"1B","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Josh Rutledge",23,"SS","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Carlos Torres",29,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Alex White",23,"RP","Pre-Arb",480000,0,0,480000,480000,0.54,0
"Jeff Francis",31,"SP","Vet",480000,0,0,480000,306885,0.35,0
