"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Carlos Gonzalez",29,"RF","Vet",1.6e+07,428571,50000,16478571,16478571,15.42,"11,428,571"
"Jorge De La Rosa",34,"RP","Vet",12500000,0,0,12500000,12500000,11.7,"12,500,000"
"Jose Reyes",32,"3B","Vet",8295081,0,0,8295081,8295081,7.76,"17,666,667"
"Justin Morneau",34,"1B","Vet",7250000,0,0,7250000,7250000,6.78,"6,250,000"
"Kyle Kendrick",30,"SP","Vet",5500000,0,0,5500000,5500000,5.15,"5,500,000"
"Boone Logan",30,"RP","Vet",5500000,0,0,5500000,5500000,5.15,"5,500,000"
"Nick Hundley",31,"C","Vet",3100000,0,0,3100000,3100000,2.9,"3,125,000"
"Wilin Rosario",26,"1B","Arb 1",2800000,0,0,2800000,2800000,2.62,"2,800,000"
"John Axford",32,"RP","Arb 2",2600000,0,0,2600000,2600000,2.43,"2,600,000"
"Daniel Descalso",28,"3B","Arb 2",1500000,0,0,1500000,1500000,1.4,"1,800,000"
"Rex Brothers",27,"RP","Pre-Arb",1400000,0,0,1400000,1400000,1.31,"1,400,000"
"Charlie Blackmon",28,"CF","Pre-Arb",517500,0,0,517500,517500,0.48,"517,500"
"D.J. LeMahieu",26,"2B","Pre-Arb",517500,0,0,517500,517500,0.48,"517,500"
"Nolan Arenado",24,"3B","Pre-Arb",512500,0,0,512500,512500,0.48,"512,500"
"Corey Dickerson",26,"OF","Pre-Arb",512500,0,0,512500,512500,0.48,"512,500"
"Christian Friedrich",27,"SP","Pre-Arb",512500,0,0,512500,512500,0.48,"512,500"
"Russell Brewer",27,"RP","Pre-Arb",507500,0,0,507500,507500,0.47,"507,500"
"Christian Bergman",27,"RP","Pre-Arb",509500,0,0,509500,490010,0.46,"509,500"
"Scott Oberg",25,"RP","Pre-Arb",507500,0,0,507500,418756,0.39,"507,500"
"Chad Bettis",26,"SP","Pre-Arb",507500,0,0,507500,396571,0.37,"507,500"
"Ben Paulsen",27,"1B","Pre-Arb",507500,0,0,507500,385478,0.36,"507,500"
"Brandon Barnes",29,"CF","Pre-Arb",507500,0,0,507500,382704,0.36,"507,500"
"Chris Rusin",28,"RP","Pre-Arb",507500,0,0,507500,368838,0.35,"507,500"
"Rafael Ynoa",27,"2B","Pre-Arb",509500,0,0,509500,325745,0.3,"509,500"
"Yohan Flande",29,"SP","Pre-Arb",507500,0,0,507500,305054,0.29,"507,500"
"Eddie Butler",24,"RP","Pre-Arb",509500,0,0,509500,250573,0.23,"509,500"
"Tommy Kahnle",25,"RP","Pre-Arb",507500,0,0,507500,244043,0.23,"507,500"
"Justin Miller",27,"RP","Pre-Arb",507500,0,0,507500,238497,0.22,"507,500"
"Gonzalez Germen",27,"RP","Pre-Arb",507500,0,0,507500,207991,0.19,"507,500"
"Jon Gray",23,"SP","Pre-Arb",507500,0,0,507500,169166,0.16,"507,500"
"Dustin Garneau",27,"C","Pre-Arb",507500,0,0,507500,127568,0.12,"507,500"
"Simon Castro",27,"RP","Pre-Arb",507500,0,0,507500,116475,0.11,"507,500"
"Jairo Diaz",24,"RP","Pre-Arb",507500,0,0,507500,116475,0.11,"507,500"
"Jason Gurka",27,"RP","Pre-Arb",507500,0,0,507500,102609,0.1,"507,500"
"Cristhian Adames",23,"SS","Pre-Arb",507500,0,0,507500,94289,0.09,"507,500"
"Miguel Castro",20,"RP","Pre-Arb",507500,0,0,507500,91516,0.09,"507,500"
"Tyler Matzek",24,"RP","Pre-Arb",509500,0,0,509500,89092,0.08,"509,500"
"Kyle Parker",25,"LF","Pre-Arb",507500,0,0,507500,5546,0.01,"507,500"
